"name.library.x","replicate","forward_FASTQ_file","forward_file_loc","reverse_FASTQ_file","reverse_file_loc"
"12BME10-131",2,"N710-N505_S49_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L002_R1_001.fastq.gz","N710-N505_S49_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L002_R2_001.fastq.gz"
"12BME10-131",3,"N710-N505_S49_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L003_R1_001.fastq.gz","N710-N505_S49_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L003_R2_001.fastq.gz"
"12BME10-131",4,"N710-N505_S49_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L004_R1_001.fastq.gz","N710-N505_S49_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N710-N505_S49_L004_R2_001.fastq.gz"
"12BME10-132",1,"N707-N503_S30_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N503_S30_L001_R1_001.fastq.gz","N707-N503_S30_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N503_S30_L001_R2_001.fastq.gz"
"12BME10-132",2,"N707-N503_S30_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N503_S30_L002_R1_001.fastq.gz","N707-N503_S30_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N503_S30_L002_R2_001.fastq.gz"
"12BME10-132",3,"N707-N503_S30_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N503_S30_L003_R1_001.fastq.gz","N707-N503_S30_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N503_S30_L003_R2_001.fastq.gz"
"12BME10-132",4,"N707-N503_S30_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N503_S30_L004_R1_001.fastq.gz","N707-N503_S30_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N707-N503_S30_L004_R2_001.fastq.gz"
"12BME10-133",1,"N702-N517_S11_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N517_S11_L001_R1_001.fastq.gz","N702-N517_S11_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N517_S11_L001_R2_001.fastq.gz"
"12BME10-133",2,"N702-N517_S11_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N517_S11_L002_R1_001.fastq.gz","N702-N517_S11_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N517_S11_L002_R2_001.fastq.gz"
"12BME10-133",3,"N702-N517_S11_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N517_S11_L003_R1_001.fastq.gz","N702-N517_S11_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N517_S11_L003_R2_001.fastq.gz"
"12BME10-133",4,"N702-N517_S11_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N517_S11_L004_R1_001.fastq.gz","N702-N517_S11_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N702-N517_S11_L004_R2_001.fastq.gz"
"12BME10-133",5,"Plate_4_12BME10-133_N702_N505_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-133_N702_N505_L001_R1_001.fastq.gz","Plate_4_12BME10-133_N702_N505_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-133_N702_N505_L001_R2_001.fastq.gz"
"12BME10-133",6,"Plate_4_12BME10-133_N702_N505_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-133_N702_N505_L003_R1_001.fastq.gz","Plate_4_12BME10-133_N702_N505_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-133_N702_N505_L003_R2_001.fastq.gz"
"12BME10-134",1,"N704-N503_S19_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N503_S19_L001_R1_001.fastq.gz","N704-N503_S19_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N503_S19_L001_R2_001.fastq.gz"
"12BME10-134",2,"N704-N503_S19_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N503_S19_L002_R1_001.fastq.gz","N704-N503_S19_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N503_S19_L002_R2_001.fastq.gz"
"12BME10-134",3,"N704-N503_S19_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N503_S19_L003_R1_001.fastq.gz","N704-N503_S19_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N503_S19_L003_R2_001.fastq.gz"
"12BME10-134",4,"N704-N503_S19_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N503_S19_L004_R1_001.fastq.gz","N704-N503_S19_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N503_S19_L004_R2_001.fastq.gz"
"12BME10-135",1,"Plate_4_12BME10-135_N712_N502_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-135_N712_N502_L002_R1_001.fastq.gz","Plate_4_12BME10-135_N712_N502_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-135_N712_N502_L002_R2_001.fastq.gz"
"12BME10-135",2,"Plate_4_12BME10-135_N712_N502_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-135_N712_N502_L003_R1_001.fastq.gz","Plate_4_12BME10-135_N712_N502_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-135_N712_N502_L003_R2_001.fastq.gz"
"12BME10-136",1,"N704-N517_S23_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N517_S23_L001_R1_001.fastq.gz","N704-N517_S23_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N517_S23_L001_R2_001.fastq.gz"
"12BME10-136",2,"N704-N517_S23_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N517_S23_L002_R1_001.fastq.gz","N704-N517_S23_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N517_S23_L002_R2_001.fastq.gz"
"12BME10-136",3,"N704-N517_S23_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N517_S23_L003_R1_001.fastq.gz","N704-N517_S23_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N517_S23_L003_R2_001.fastq.gz"
"12BME10-136",4,"N704-N517_S23_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N517_S23_L004_R1_001.fastq.gz","N704-N517_S23_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N704-N517_S23_L004_R2_001.fastq.gz"
"12BME10-136",5,"Plate_4_12BME10-136_N704_N505_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-136_N704_N505_L003_R1_001.fastq.gz","Plate_4_12BME10-136_N704_N505_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-136_N704_N505_L003_R2_001.fastq.gz"
"12BME10-138",1,"N703-N505_S15_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N505_S15_L001_R1_001.fastq.gz","N703-N505_S15_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N505_S15_L001_R2_001.fastq.gz"
"12BME10-138",2,"N703-N505_S15_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N505_S15_L002_R1_001.fastq.gz","N703-N505_S15_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N505_S15_L002_R2_001.fastq.gz"
"12BME10-138",3,"N703-N505_S15_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N505_S15_L003_R1_001.fastq.gz","N703-N505_S15_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N505_S15_L003_R2_001.fastq.gz"
"12BME10-138",4,"N703-N505_S15_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N505_S15_L004_R1_001.fastq.gz","N703-N505_S15_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N703-N505_S15_L004_R2_001.fastq.gz"
"12BME10-139",1,"N711-N506_S61_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L001_R1_001.fastq.gz","N711-N506_S61_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L001_R2_001.fastq.gz"
"12BME10-139",2,"N711-N506_S61_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L002_R1_001.fastq.gz","N711-N506_S61_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L002_R2_001.fastq.gz"
"12BME10-139",3,"N711-N506_S61_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L003_R1_001.fastq.gz","N711-N506_S61_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L003_R2_001.fastq.gz"
"12BME10-139",4,"N711-N506_S61_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L004_R1_001.fastq.gz","N711-N506_S61_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N711-N506_S61_L004_R2_001.fastq.gz"
"12BME10-154",1,"N709-N517_S44_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N517_S44_L001_R1_001.fastq.gz","N709-N517_S44_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N517_S44_L001_R2_001.fastq.gz"
"12BME10-154",2,"N709-N517_S44_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N517_S44_L002_R1_001.fastq.gz","N709-N517_S44_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N517_S44_L002_R2_001.fastq.gz"
"12BME10-154",3,"N709-N517_S44_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N517_S44_L003_R1_001.fastq.gz","N709-N517_S44_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N517_S44_L003_R2_001.fastq.gz"
"12BME10-154",4,"N709-N517_S44_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N517_S44_L004_R1_001.fastq.gz","N709-N517_S44_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_2/FASTQ/N709-N517_S44_L004_R2_001.fastq.gz"
"12BME10-195",1,"N703-N502_S10_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N502_S10_L001_R1_001.fastq.gz","N703-N502_S10_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N502_S10_L001_R2_001.fastq.gz"
"12BME10-195",2,"N703-N502_S10_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N502_S10_L002_R1_001.fastq.gz","N703-N502_S10_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N502_S10_L002_R2_001.fastq.gz"
"12BME10-195",3,"N703-N502_S10_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N502_S10_L003_R1_001.fastq.gz","N703-N502_S10_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N502_S10_L003_R2_001.fastq.gz"
"12BME10-195",4,"N703-N502_S10_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N502_S10_L004_R1_001.fastq.gz","N703-N502_S10_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N703-N502_S10_L004_R2_001.fastq.gz"
"12BME10-196",1,"N701-N503_S2_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N701-N503_S2_L001_R1_001.fastq.gz","N701-N503_S2_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N701-N503_S2_L001_R2_001.fastq.gz"
"12BME10-196",2,"N701-N503_S2_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N701-N503_S2_L002_R1_001.fastq.gz","N701-N503_S2_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N701-N503_S2_L002_R2_001.fastq.gz"
"12BME10-196",3,"N701-N503_S2_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N701-N503_S2_L003_R1_001.fastq.gz","N701-N503_S2_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N701-N503_S2_L003_R2_001.fastq.gz"
"12BME10-196",4,"N701-N503_S2_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N701-N503_S2_L004_R1_001.fastq.gz","N701-N503_S2_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N701-N503_S2_L004_R2_001.fastq.gz"
"12BME10-198",1,"N705-N502_S12_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N502_S12_L001_R1_001.fastq.gz","N705-N502_S12_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N502_S12_L001_R2_001.fastq.gz"
"12BME10-198",2,"N705-N502_S12_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N502_S12_L002_R1_001.fastq.gz","N705-N502_S12_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N502_S12_L002_R2_001.fastq.gz"
"12BME10-198",3,"N705-N502_S12_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N502_S12_L003_R1_001.fastq.gz","N705-N502_S12_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N502_S12_L003_R2_001.fastq.gz"
"12BME10-198",4,"N705-N502_S12_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N502_S12_L004_R1_001.fastq.gz","N705-N502_S12_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N502_S12_L004_R2_001.fastq.gz"
"12BME10-201",1,"N708-N502_S42_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N502_S42_L001_R1_001.fastq.gz","N708-N502_S42_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N502_S42_L001_R2_001.fastq.gz"
"12BME10-201",2,"N708-N502_S42_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N502_S42_L002_R1_001.fastq.gz","N708-N502_S42_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N502_S42_L002_R2_001.fastq.gz"
"12BME10-201",3,"N708-N502_S42_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N502_S42_L003_R1_001.fastq.gz","N708-N502_S42_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N502_S42_L003_R2_001.fastq.gz"
"12BME10-201",4,"N708-N502_S42_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N502_S42_L004_R1_001.fastq.gz","N708-N502_S42_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N708-N502_S42_L004_R2_001.fastq.gz"
"12BME10-202",1,"Plate_4_12BME10-202_N710_N502_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-202_N710_N502_L002_R1_001.fastq.gz","Plate_4_12BME10-202_N710_N502_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-202_N710_N502_L002_R2_001.fastq.gz"
"12BME10-202",2,"Plate_4_12BME10-202_N710_N502_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-202_N710_N502_L003_R1_001.fastq.gz","Plate_4_12BME10-202_N710_N502_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-202_N710_N502_L003_R2_001.fastq.gz"
"12BME10-202",3,"Plate_4_12BME10-202_N710_N502_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-202_N710_N502_L004_R1_001.fastq.gz","Plate_4_12BME10-202_N710_N502_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-202_N710_N502_L004_R2_001.fastq.gz"
"12BME10-203",1,"N708-N505_S47_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L001_R1_001.fastq.gz","N708-N505_S47_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L001_R2_001.fastq.gz"
"12BME10-203",2,"N708-N505_S47_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L002_R1_001.fastq.gz","N708-N505_S47_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L002_R2_001.fastq.gz"
"12BME10-203",3,"N708-N505_S47_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L003_R1_001.fastq.gz","N708-N505_S47_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L003_R2_001.fastq.gz"
"12BME10-203",4,"N708-N505_S47_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L004_R1_001.fastq.gz","N708-N505_S47_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N708-N505_S47_L004_R2_001.fastq.gz"
"12BME10-204",1,"N705-N505_S45_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L001_R1_001.fastq.gz","N705-N505_S45_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L001_R2_001.fastq.gz"
"12BME10-204",2,"N705-N505_S45_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L002_R1_001.fastq.gz","N705-N505_S45_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L002_R2_001.fastq.gz"
"12BME10-204",3,"N705-N505_S45_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L003_R1_001.fastq.gz","N705-N505_S45_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L003_R2_001.fastq.gz"
"12BME10-204",4,"N705-N505_S45_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L004_R1_001.fastq.gz","N705-N505_S45_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/ab_03_17_2015/FASTQ/N705-N505_S45_L004_R2_001.fastq.gz"
"12BME10-206",1,"N707-N502_S36_L001_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N502_S36_L001_R1_001.fastq.gz","N707-N502_S36_L001_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N502_S36_L001_R2_001.fastq.gz"
"12BME10-206",2,"N707-N502_S36_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N502_S36_L002_R1_001.fastq.gz","N707-N502_S36_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N502_S36_L002_R2_001.fastq.gz"
"12BME10-206",3,"N707-N502_S36_L003_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N502_S36_L003_R1_001.fastq.gz","N707-N502_S36_L003_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N502_S36_L003_R2_001.fastq.gz"
"12BME10-206",4,"N707-N502_S36_L004_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N502_S36_L004_R1_001.fastq.gz","N707-N502_S36_L004_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_3/FASTQ/N707-N502_S36_L004_R2_001.fastq.gz"
"12BME10-206",5,"Plate_4_12BME10-206_N709_N505_L002_R1_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-206_N709_N505_L002_R1_001.fastq.gz","Plate_4_12BME10-206_N709_N505_L002_R2_001.fastq.gz","/project/berglandlab/Data_from_WorkStation/icy_1/inbreedlines/plate_4/FASTQ/Plate_4_12BME10-206_N709_N505_L002_R2_001.fastq.gz"
