Estimate	Std. Error	t value	Pr(>|t|)	Dim	terms	run_type	test_type	p.val.fdr	p.val.bonfe
0.0278538278907501	0.0370535653620108	0.751717887836705	0.458278520607816	Dim.13	MeanEC	3R	EC	0.88714297116242	1
0.00655437829566209	0.0368779765898064	0.177731505406775	0.860169495381702	Dim.14	MeanEC	3R	EC	0.924385025410242	1
-0.025907782415491	0.0364310524769507	-0.71114559294938	0.482675202183994	Dim.15	MeanEC	3R	EC	0.88714297116242	1
0.0360228853936652	0.0356904955853959	1.00931311831952	0.321172211694518	Dim.16	MeanEC	3R	EC	0.88714297116242	1
-0.0257031074070882	0.0358532445966307	-0.716897667038581	0.479171790898428	Dim.17	MeanEC	3R	EC	0.88714297116242	1
0.0234850664346808	0.0354513705821719	0.662458631331202	0.512908188001317	Dim.18	MeanEC	3R	EC	0.88714297116242	1
0.0197015791496629	0.0346448492650887	0.568672676244432	0.573956206467069	Dim.19	MeanEC	3R	EC	0.88714297116242	1
0.0129893742109572	0.0344175734908117	0.377405287285141	0.708620428852754	Dim.20	MeanEC	3R	EC	0.88714297116242	1
-0.00598273811684465	0.0343037853153269	-0.174404604677011	0.862759357049559	Dim.21	MeanEC	3R	EC	0.924385025410242	1
0.0405090117377153	0.033392205243357	1.21312777765027	0.234870199074346	Dim.22	MeanEC	3R	EC	0.88714297116242	1
-0.0112776920495152	0.0335640159733667	-0.336005442807087	0.739285809302017	Dim.23	MeanEC	3R	EC	0.88714297116242	1
0.0375745409547169	0.0326023536095434	1.15251007349721	0.258523670922948	Dim.24	MeanEC	3R	EC	0.88714297116242	1
0.0439699946939428	0.0321306672598161	1.36847437180159	0.181672739732663	Dim.25	MeanEC	3R	EC	0.88714297116242	1
0.0157364992879085	0.0320322388013321	0.491270665953391	0.626932610622368	Dim.26	MeanEC	3R	EC	0.88714297116242	1
0.00869031334279146	0.0320441499161587	0.271198124011062	0.788159803092091	Dim.27	MeanEC	3R	EC	0.909415157413951	1
-0.0204453828864417	0.0312349189010783	-0.654568143787813	0.517904050817319	Dim.28	MeanEC	3R	EC	0.88714297116242	1
0.0497222327437139	0.0279291171055631	1.78030091519828	0.0855074209707303	Dim.29	MeanEC	3R	EC	0.855074209707303	1
0.0865669700787983	0.0216332466858354	4.00157088466424	0.000398360947824679	Dim.30	MeanEC	3R	EC	0.0119508284347404	0.0119508284347404
