Estimate	Std. Error	t value	Pr(>|t|)	Dim	terms	run_type	test_type	p.val.fdr	p.val.bonfe
45.7829498296761	46.0660932574352	0.993853539387923	0.328514946723684	Dim.25	In_3R_Mo	2L	inv	0.994467272406793	1
16.7667093794096	34.1297300701057	0.491264048821049	0.6269372331212	Dim.25	In_3R_Payne	2L	inv	0.994467272406793	1
-2.23511610074755	6.53116269001325	-0.342223307982397	0.734650743226918	Dim.26	In_2L_t	2L	inv	0.994467272406793	1
-6.16460511934464	34.221804610756	-0.180136763372411	0.858298080096076	Dim.26	In_2R_Ns	2L	inv	0.994467272406793	1
-34.1621173483065	164.244333724111	-0.207995713299249	0.836686174163365	Dim.26	In_3L_P	2L	inv	0.994467272406793	1
37.3277202367275	117.253319332543	0.318351074828527	0.752500043563669	Dim.26	In_3R_C	2L	inv	0.994467272406793	1
-45.8095176171188	45.3620828370523	-1.00986362953557	0.320912834728652	Dim.26	In_3R_Mo	2L	inv	0.994467272406793	1
9.88541486366032	33.715804539174	0.293198249271334	0.771458540140153	Dim.26	In_3R_Payne	2L	inv	0.994467272406793	1
6.48385839513948	6.32645604993745	1.02488001875925	0.313893298967312	Dim.27	In_2L_t	2L	inv	0.994467272406793	1
-3.61563477250575	33.6883932839449	-0.107325830057585	0.915269568811885	Dim.27	In_2R_Ns	2L	inv	0.994467272406793	1
160.27983873435	158.984526795118	1.00814740884125	0.3217219188862	Dim.27	In_3L_P	2L	inv	0.994467272406793	1
-13.2101530738863	115.559500023838	-0.114314730257238	0.909776100393623	Dim.27	In_3R_C	2L	inv	0.994467272406793	1
-28.697727784798	45.1033162582541	-0.636266469198841	0.529592994290441	Dim.27	In_3R_Mo	2L	inv	0.994467272406793	1
18.8499099072763	33.0425674402906	0.570473524532829	0.572750604589407	Dim.27	In_3R_Payne	2L	inv	0.994467272406793	1
-4.26300486710804	6.19704814161263	-0.687908947888001	0.496975997061351	Dim.28	In_2L_t	2L	inv	0.994467272406793	1
